IPDR_ID,Timestamp,Device_ID,Source_IP,Dest_IP,Dest_Port,Protocol,Bytes_Sent,Bytes_Received,Domain_Name,Session_Duration_Sec,ASN,VPN_Flag,Tor_Flag,Location_Context
IPDR_00000013,2023-01-01 02:46:25,DEV_001730,213.147.229.211,34.19.49.25,443,TCP,1038,3030,tor.exit.node,250.93,0,0,0,LA
IPDR_00000014,2023-01-01 02:46:28,DEV_001148,82.184.149.48,182.125.188.146,53,ICMP,1820,1803,amazon.com,9.75,0,0,0,SEA
IPDR_00000015,2023-01-01 03:05:05,DEV_001528,132.245.63.86,165.216.67.4,80,ICMP,42566,39095,google.com,189.12,32934,0,0,SEA
IPDR_00000016,2023-01-01 03:05:42,DEV_000667,110.167.123.206,246.62.52.126,22,ICMP,10749,6846,api.service.io,339.43,0,0,0,MIA
IPDR_00000017,2023-01-01 03:08:58,DEV_001539,133.223.167.164,198.243.156.86,80,TCP,115,76,api.service.io,263.34,0,0,0,CHI
IPDR_00000018,2023-01-01 04:52:10,DEV_001527,50.249.187.100,135.186.114.27,22,UDP,2110,42403,tor.exit.node,96.49,16509,0,0,CHI
IPDR_00000019,2023-01-01 04:59:17,DEV_000264,249.64.239.35,204.95.151.62,80,UDP,54905,2019,google.com,739.23,16509,0,0,SEA
IPDR_00000020,2023-01-01 05:37:19,DEV_001913,144.207.223.182,139.55.89.181,8080,TCP,19013,5578,amazon.com,288.1,16509,0,0,LA
IPDR_00000021,2023-01-01 05:42:00,DEV_000134,182.45.61.200,83.44.43.110,53,TCP,600,1017,bank.com,567.61,15169,0,0,SEA
IPDR_00000022,2023-01-01 07:05:28,DEV_000048,42.242.25.141,13.94.143.163,443,UDP,1194,2695,cdn.net,388.59,8075,0,0,MIA
IPDR_00000023,2023-01-01 07:12:12,DEV_000025,207.47.79.71,116.77.244.12,22,TCP,10461,253,tor.exit.node,192.83,15169,0,0,HOU
IPDR_00000024,2023-01-01 07:38:21,DEV_000204,175.63.169.239,149.156.64.122,53,ICMP,743,2283,bank.com,1037.9,15169,0,0,MIA
IPDR_00000025,2023-01-01 07:44:11,DEV_001897,111.236.109.12,150.167.62.132,443,UDP,279,10878,tor.exit.node,308.83,15169,0,0,SEA
IPDR_00000026,2023-01-01 07:56:12,DEV_001493,64.53.200.237,135.176.109.53,53,TCP,2937,567,google.com,192.1,0,0,0,MIA
IPDR_00000027,2023-01-01 08:45:34,DEV_000940,38.191.54.171,161.160.222.174,80,TCP,11024,3,tor.exit.node,60.6,15169,0,0,NYC
IPDR_00000028,2023-01-01 10:32:24,DEV_001172,61.161.231.32,218.1.115.9,443,TCP,5434,1328,amazon.com,397.57,8075,0,0,MIA
IPDR_00000029,2023-01-01 11:36:55,DEV_000292,185.75.200.227,13.8.65.4,22,TCP,2164,2560,api.service.io,110.2,0,0,0,NYC
IPDR_00000030,2023-01-01 12:24:25,DEV_000088,154.37.18.158,36.223.174.138,8080,TCP,1299,157,tor.exit.node,31.19,16509,0,0,NYC
IPDR_00000031,2023-01-01 13:04:15,DEV_000797,37.172.227.15,41.144.194.29,8080,TCP,19211,11942,tor.exit.node,242.58,0,0,0,MIA
IPDR_00000032,2023-01-01 13:45:34,DEV_001897,240.229.196.39,125.36.88.242,3306,ICMP,463,848,dark.xyz,289.61,15169,0,0,MIA
IPDR_00000033,2023-01-01 14:07:04,DEV_000524,14.11.194.69,186.93.66.153,53,TCP,13997,1207,api.service.io,367.74,15169,0,0,BOS
IPDR_00000034,2023-01-01 14:32:24,DEV_001365,212.204.4.242,106.219.181.178,53,UDP,15013,25238,amazon.com,821.49,32934,0,0,LA
IPDR_00000035,2023-01-01 14:54:50,DEV_001745,252.42.88.113,159.65.131.207,22,ICMP,1223,428,cdn.net,64.65,15169,0,0,MIA
IPDR_00000036,2023-01-01 15:46:45,DEV_000468,99.51.203.103,188.95.78.132,8080,UDP,5463,137,dark.xyz,265.39,16509,0,0,CHI
IPDR_00000037,2023-01-01 16:04:31,DEV_001449,205.108.222.143,26.99.206.152,53,UDP,9016,18286,cdn.net,242.2,8075,0,0,SEA
IPDR_00000038,2023-01-01 17:27:56,DEV_001695,107.154.169.90,230.68.251.102,22,TCP,2385,4548,tor.exit.node,191.14,8075,0,0,LA
IPDR_00000039,2023-01-01 17:43:52,DEV_000390,170.33.42.209,61.178.238.170,443,ICMP,516,2861,google.com,186.21,0,0,0,LA
IPDR_00000040,2023-01-01 18:04:01,DEV_001455,152.241.241.150,25.27.32.206,80,UDP,217,12783,amazon.com,1231.63,16509,0,0,NYC
IPDR_00000041,2023-01-01 18:21:21,DEV_001123,113.49.62.100,147.2.70.79,80,TCP,365,186,api.service.io,82.21,32934,0,0,CHI
IPDR_00000042,2023-01-01 18:46:14,DEV_001106,207.86.160.76,188.199.25.27,443,UDP,15462,7665,tor.exit.node,137.94,32934,0,0,HOU
IPDR_00000043,2023-01-01 18:50:18,DEV_001178,34.183.230.38,13.229.85.206,443,ICMP,196,3979,bank.com,587.58,0,0,0,LA
IPDR_00000044,2023-01-01 19:20:30,DEV_000990,111.129.95.61,71.251.9.33,5432,ICMP,5692,1621,amazon.com,94.86,15169,0,0,LA
IPDR_00000045,2023-01-01 19:51:14,DEV_001854,161.206.83.168,77.212.243.56,443,UDP,1288,5145,amazon.com,370.42,16509,0,0,CHI
IPDR_00000046,2023-01-01 19:54:58,DEV_000869,191.43.62.82,184.140.29.64,3306,TCP,371,256,bank.com,16.09,32934,0,0,SEA
IPDR_00000047,2023-01-01 20:02:16,DEV_000950,135.254.9.38,66.80.166.7,22,UDP,178,285259,amazon.com,1213.0,32934,0,0,NYC
IPDR_00000048,2023-01-01 20:06:10,DEV_000201,118.191.139.232,216.242.130.186,53,TCP,2181,133593,amazon.com,28.54,32934,0,0,BOS
IPDR_00000049,2023-01-01 21:17:59,DEV_001596,40.205.45.241,87.49.121.206,53,UDP,38678,137925,cdn.net,22.52,32934,0,0,CHI
IPDR_00000050,2023-01-01 21:32:21,DEV_001700,77.205.181.124,190.141.37.102,3306,TCP,3491,2487,dark.xyz,65.84,8075,0,0,HOU
IPDR_00000051,2023-01-01 21:43:27,DEV_001801,148.52.103.44,38.171.22.185,80,TCP,761112,1089,cdn.net,1422.85,0,0,0,NYC
IPDR_00000052,2023-01-01 21:53:04,DEV_001205,214.62.77.62,228.76.111.125,53,TCP,114839,5962,google.com,101.16,0,0,0,CHI
IPDR_00000053,2023-01-01 23:22:14,DEV_000122,198.114.41.41,77.17.104.53,3306,UDP,429,32384,bank.com,38.33,15169,0,0,BOS
IPDR_00000054,2023-01-02 00:09:17,DEV_000844,204.142.52.120,173.157.6.85,22,UDP,286,4137,amazon.com,0.11,8075,0,0,MIA
IPDR_00000055,2023-01-02 01:20:00,DEV_001886,13.63.85.52,170.120.56.34,3306,ICMP,17472,126,bank.com,302.78,0,0,0,LA
IPDR_00000056,2023-01-02 01:24:55,DEV_000230,91.93.90.197,207.227.33.204,8080,UDP,506,31572,tor.exit.node,42.14,15169,0,0,BOS
IPDR_00000057,2023-01-02 01:35:07,DEV_000123,31.113.67.195,236.2.52.120,53,ICMP,619,55123,google.com,345.19,32934,0,0,HOU
IPDR_00000058,2023-01-02 01:44:09,DEV_001958,66.11.125.21,22.93.43.12,8080,UDP,9797,467796,dark.xyz,217.56,0,0,0,BOS
IPDR_00000059,2023-01-02 04:34:33,DEV_001801,129.137.178.127,202.7.30.85,5432,ICMP,81020,31115,amazon.com,112.76,0,0,0,MIA
IPDR_00000060,2023-01-02 04:37:21,DEV_000263,198.236.77.14,165.33.244.49,53,UDP,16480,2781,dark.xyz,251.42,15169,0,0,CHI
IPDR_00000061,2023-01-02 06:13:13,DEV_001249,124.210.146.235,60.126.230.34,5432,ICMP,3709,554,amazon.com,397.99,8075,0,0,NYC
IPDR_00000062,2023-01-02 06:20:41,DEV_000995,123.36.41.1,218.174.199.19,5432,ICMP,29836,88911,cdn.net,100.52,8075,0,0,BOS
IPDR_00000063,2023-01-02 06:48:43,DEV_001550,235.58.186.162,121.78.5.48,5432,ICMP,86704,2130,tor.exit.node,290.14,0,0,0,HOU
IPDR_00000064,2023-01-02 07:23:06,DEV_001095,52.168.121.188,19.101.103.197,80,ICMP,2149,959,tor.exit.node,40.52,8075,0,0,NYC
IPDR_00000065,2023-01-02 07:27:44,DEV_000112,170.178.170.74,207.27.247.32,8080,TCP,482,238,cdn.net,585.71,0,0,0,NYC
IPDR_00000066,2023-01-02 07:29:38,DEV_001937,58.35.207.245,158.128.193.231,53,UDP,758,4668,amazon.com,103.37,16509,0,0,LA
IPDR_00000067,2023-01-02 07:45:43,DEV_001194,197.97.186.207,231.85.178.71,80,ICMP,2450,3435,api.service.io,9.3,0,0,0,BOS
IPDR_00000068,2023-01-02 08:01:49,DEV_001215,117.26.45.236,171.245.223.72,3306,TCP,1314,2447,api.service.io,57.25,8075,0,0,MIA
IPDR_00000069,2023-01-02 08:14:11,DEV_001364,192.216.24.250,139.50.177.186,3306,UDP,5830,2216,api.service.io,151.96,8075,0,0,CHI
IPDR_00000070,2023-01-02 08:17:51,DEV_001592,240.216.95.160,183.166.245.215,443,TCP,366,2580,api.service.io,363.77,32934,0,0,HOU
IPDR_00000071,2023-01-02 08:50:22,DEV_001594,59.38.44.5,141.107.194.230,53,ICMP,5287,660,bank.com,6.6,0,0,0,SEA
IPDR_00000072,2023-01-02 10:44:32,DEV_000756,165.186.113.70,57.185.87.192,8080,UDP,1223,3139,cdn.net,363.3,15169,0,0,NYC
IPDR_00000073,2023-01-02 14:12:46,DEV_000666,240.120.28.207,217.92.250.198,443,TCP,3206,1339,tor.exit.node,795.38,32934,0,0,CHI
IPDR_00000074,2023-01-02 14:45:27,DEV_001311,210.59.11.83,206.126.49.114,3306,TCP,49027,2064,amazon.com,64.59,16509,0,0,LA
IPDR_00000075,2023-01-02 15:53:43,DEV_001298,133.31.158.77,58.188.79.18,8080,TCP,177162,49904,api.service.io,359.2,15169,0,0,NYC
IPDR_00000076,2023-01-02 16:02:35,DEV_000463,105.175.48.253,24.4.49.136,22,TCP,3310,13253,tor.exit.node,503.22,8075,0,0,BOS
IPDR_00000077,2023-01-02 16:05:35,DEV_001954,93.222.207.29,25.61.68.170,5432,TCP,53356,23146,tor.exit.node,221.21,8075,0,0,LA
IPDR_00000078,2023-01-02 16:18:30,DEV_000139,146.220.205.22,25.194.50.11,8080,UDP,4892,4232,dark.xyz,327.41,0,0,0,CHI
IPDR_00000079,2023-01-02 16:58:29,DEV_000078,190.104.31.123,186.2.17.109,53,UDP,167,39790,bank.com,215.76,32934,0,0,NYC
IPDR_00000080,2023-01-02 17:16:09,DEV_001280,62.221.254.157,233.55.113.68,80,TCP,4450,97491,bank.com,875.13,32934,0,0,LA
IPDR_00000081,2023-01-02 18:26:43,DEV_000541,177.218.57.92,113.126.129.247,3306,TCP,239,5927,tor.exit.node,291.13,15169,0,0,LA
IPDR_00000082,2023-01-02 18:54:04,DEV_000096,229.198.51.90,198.213.10.227,3306,ICMP,39012,1348,api.service.io,428.04,32934,0,0,HOU
IPDR_00000083,2023-01-02 19:02:47,DEV_000023,79.64.177.126,245.28.64.105,53,UDP,1585,1832,tor.exit.node,95.33,8075,0,0,NYC
IPDR_00000084,2023-01-02 20:05:59,DEV_001174,50.80.6.90,97.221.107.61,53,UDP,42,9117,amazon.com,617.58,0,0,0,HOU
IPDR_00000085,2023-01-02 20:21:12,DEV_000114,192.224.224.231,185.194.83.41,80,ICMP,166,11655,api.service.io,4.49,8075,0,0,BOS
IPDR_00000086,2023-01-02 20:24:28,DEV_000356,200.240.94.254,64.129.251.117,53,ICMP,884,904,google.com,35.98,8075,0,0,MIA
IPDR_00000087,2023-01-02 21:03:09,DEV_000879,246.94.15.19,195.65.4.230,22,ICMP,50,3238,dark.xyz,59.57,0,0,0,SEA
IPDR_00000088,2023-01-02 21:07:41,DEV_000697,41.227.146.161,116.219.148.138,8080,UDP,5501,3002,google.com,150.08,32934,0,0,MIA
IPDR_00000089,2023-01-02 21:21:50,DEV_000132,123.115.144.148,143.147.12.75,443,UDP,28215,1325,cdn.net,484.56,8075,0,0,MIA
IPDR_00000090,2023-01-02 21:35:47,DEV_001252,120.113.73.213,148.81.181.182,443,ICMP,1166,2426,amazon.com,19.5,32934,0,0,BOS
IPDR_00000091,2023-01-02 21:50:20,DEV_001607,207.207.206.61,73.215.232.155,80,TCP,3769,33913,amazon.com,289.14,16509,0,0,LA
IPDR_00000092,2023-01-02 21:52:53,DEV_001748,116.206.177.230,74.125.228.254,80,UDP,126009,41790,amazon.com,853.04,8075,0,0,CHI
IPDR_00000093,2023-01-02 21:54:52,DEV_000215,35.57.170.103,50.27.204.80,8080,UDP,843,240,api.service.io,11.14,8075,0,0,LA
IPDR_00000094,2023-01-02 21:55:11,DEV_000162,75.82.1.217,64.232.230.145,80,TCP,872,9629,tor.exit.node,1680.9,32934,0,0,HOU
IPDR_00000095,2023-01-02 21:57:13,DEV_001175,90.141.22.135,35.115.76.16,8080,ICMP,1083,83862,bank.com,114.78,32934,0,0,NYC
IPDR_00000096,2023-01-03 01:26:50,DEV_000600,80.168.210.76,26.67.30.92,53,ICMP,12785,3090,cdn.net,670.44,8075,0,0,LA
IPDR_00000097,2023-01-03 02:00:13,DEV_001376,236.24.128.186,75.126.12.73,8080,UDP,516,5758,bank.com,63.9,15169,0,0,SEA
IPDR_00000098,2023-01-03 02:15:54,DEV_001764,50.249.71.252,237.153.75.127,22,ICMP,2595,161,tor.exit.node,52.44,16509,0,0,NYC
IPDR_00000099,2023-01-03 02:26:03,DEV_000039,210.245.173.38,24.195.181.152,443,UDP,70014,19698,google.com,6.06,8075,0,0,HOU
IPDR_00000100,2023-01-03 02:31:05,DEV_001977,1.121.61.126,182.121.5.47,53,TCP,261,9039,cdn.net,280.45,32934,0,0,HOU
IPDR_00000101,2023-01-03 02:57:50,DEV_001882,143.80.30.164,172.245.185.14,80,ICMP,11444,949,cdn.net,764.7,16509,0,0,CHI
IPDR_00000102,2023-01-03 03:32:51,DEV_001555,22.223.22.118,179.56.136.242,3306,ICMP,26497,5158,google.com,58.37,0,0,0,CHI
IPDR_00000103,2023-01-03 05:08:37,DEV_000549,190.28.92.197,223.153.223.28,53,ICMP,16029,26609,bank.com,558.45,32934,0,0,CHI
IPDR_00000104,2023-01-03 05:11:34,DEV_001763,27.108.18.229,189.74.65.212,8080,ICMP,22048,190,google.com,473.61,32934,0,0,CHI
IPDR_00000105,2023-01-03 05:55:01,DEV_001068,154.241.217.215,191.26.209.42,53,TCP,725,21311,cdn.net,100.51,15169,0,0,MIA
IPDR_00000106,2023-01-03 07:21:58,DEV_001288,190.237.254.183,45.161.238.178,3306,UDP,18970,978,cdn.net,517.34,8075,0,0,NYC
IPDR_00000107,2023-01-03 07:36:14,DEV_000426,186.196.176.216,162.64.8.39,22,UDP,549,5195,amazon.com,85.61,16509,0,0,CHI
IPDR_00000108,2023-01-03 07:52:23,DEV_001227,83.149.48.91,235.172.95.129,53,UDP,2626,3572,dark.xyz,202.34,32934,0,0,HOU
IPDR_00000109,2023-01-03 07:58:00,DEV_000511,38.97.68.114,160.174.137.72,53,ICMP,216,2321,api.service.io,230.54,16509,0,0,CHI
IPDR_00000110,2023-01-03 08:26:53,DEV_000570,253.69.31.206,178.145.76.162,443,TCP,3698,510,google.com,85.19,16509,0,0,CHI
IPDR_00000111,2023-01-03 08:35:11,DEV_000594,144.240.110.202,163.243.233.61,5432,UDP,3269,1011,google.com,382.71,0,0,0,CHI
IPDR_00000112,2023-01-03 08:45:44,DEV_000223,105.104.157.80,115.229.165.34,53,TCP,56175,2377,amazon.com,299.67,8075,0,0,MIA
IPDR_00000113,2023-01-03 09:55:23,DEV_000490,65.141.55.28,220.87.224.12,5432,TCP,359,21549,dark.xyz,1327.26,15169,0,0,BOS
IPDR_00000114,2023-01-03 10:10:33,DEV_001695,136.215.54.20,236.154.104.84,5432,ICMP,1689,2004,api.service.io,98.87,32934,0,0,BOS
IPDR_00000115,2023-01-03 10:34:48,DEV_001318,132.87.110.29,254.131.67.155,8080,ICMP,523,430,amazon.com,453.18,32934,0,0,MIA
IPDR_00000116,2023-01-03 12:00:30,DEV_000440,199.59.208.138,10.239.107.237,80,TCP,993,3916,cdn.net,806.84,15169,0,0,SEA
IPDR_00000117,2023-01-03 12:17:15,DEV_000994,247.95.104.22,66.65.114.234,53,ICMP,135,5731,google.com,36.72,8075,0,0,SEA
IPDR_00000118,2023-01-03 12:34:50,DEV_001150,238.140.240.234,47.196.4.159,22,TCP,272,3087,dark.xyz,52.6,15169,0,0,MIA
IPDR_00000119,2023-01-03 14:29:45,DEV_000851,142.80.143.175,71.97.190.244,5432,ICMP,11378,1454,tor.exit.node,231.14,32934,0,0,BOS
IPDR_00000120,2023-01-03 14:41:28,DEV_000226,195.125.183.89,51.106.243.129,8080,ICMP,174,34,google.com,58.56,8075,0,0,CHI
IPDR_00000121,2023-01-03 14:53:50,DEV_000166,105.191.199.140,55.153.192.30,8080,TCP,47,996,bank.com,125.79,15169,0,0,LA
IPDR_00000122,2023-01-03 15:34:15,DEV_001073,34.7.6.110,207.18.144.7,22,UDP,14042,3866,google.com,122.93,16509,0,0,NYC
IPDR_00000123,2023-01-03 15:40:55,DEV_001191,63.209.195.119,182.65.181.253,53,ICMP,546,325,api.service.io,111.97,32934,0,0,NYC
IPDR_00000124,2023-01-03 15:42:27,DEV_000225,128.211.246.244,158.84.23.32,22,UDP,35761,25414,cdn.net,374.71,0,0,0,MIA
IPDR_00000125,2023-01-03 16:00:57,DEV_000822,245.211.194.196,15.166.175.251,80,TCP,2363,262,amazon.com,157.07,15169,0,0,CHI
IPDR_00000126,2023-01-03 16:39:29,DEV_001841,68.137.26.27,187.233.7.26,80,TCP,3088,16024,google.com,291.78,0,0,0,NYC
IPDR_00000127,2023-01-03 16:55:13,DEV_000985,118.29.232.56,219.33.57.58,8080,TCP,149,1173,google.com,317.81,32934,0,0,BOS
IPDR_00000128,2023-01-03 17:17:55,DEV_001841,3.9.169.218,193.7.199.229,3306,UDP,888,12313,amazon.com,5.12,8075,0,0,NYC
IPDR_00000129,2023-01-03 17:36:30,DEV_000615,22.109.243.18,94.60.70.32,8080,ICMP,1299,35094,amazon.com,357.86,8075,0,0,CHI
IPDR_00000130,2023-01-03 17:50:11,DEV_001451,154.215.16.123,89.208.105.46,8080,UDP,18224,1753,bank.com,551.26,0,0,0,SEA
IPDR_00000131,2023-01-03 18:02:07,DEV_000628,129.177.95.193,14.180.181.138,80,TCP,5029,2034,dark.xyz,159.08,8075,0,0,CHI
IPDR_00000132,2023-01-03 20:28:14,DEV_000900,175.171.180.170,190.231.31.137,3306,TCP,4223,565,dark.xyz,82.23,15169,0,0,HOU
IPDR_00000133,2023-01-03 20:39:02,DEV_000530,187.192.230.12,82.87.206.226,8080,TCP,886,190,amazon.com,53.15,0,0,0,HOU
IPDR_00000134,2023-01-03 22:58:01,DEV_001931,21.122.188.226,239.44.8.10,53,TCP,2662,827,cdn.net,459.4,15169,0,0,BOS
IPDR_00000135,2023-01-03 23:34:09,DEV_000941,120.228.2.55,212.24.176.68,53,ICMP,31291,20304,google.com,365.69,16509,0,0,NYC
IPDR_00000136,2023-01-04 00:00:02,DEV_001071,20.161.220.40,98.167.122.18,5432,TCP,7916,138,cdn.net,50.52,32934,0,0,NYC
IPDR_00000137,2023-01-04 00:44:08,DEV_001381,27.190.136.240,92.234.15.144,22,UDP,2713,2801,dark.xyz,118.25,16509,0,0,HOU
IPDR_00000138,2023-01-04 00:46:07,DEV_000736,254.95.239.149,94.240.97.155,5432,TCP,937,244337,cdn.net,13.65,16509,0,0,HOU
IPDR_00000139,2023-01-04 01:44:01,DEV_001522,173.153.119.240,38.148.192.150,443,ICMP,17367,467,amazon.com,25.83,0,0,0,BOS
IPDR_00000140,2023-01-04 02:34:05,DEV_001040,106.83.58.154,146.57.89.163,3306,UDP,4201,44726,amazon.com,216.12,32934,0,0,CHI
IPDR_00000141,2023-01-04 03:04:10,DEV_001887,121.212.179.168,26.106.161.185,22,TCP,7031,12639,google.com,249.82,16509,0,0,MIA
IPDR_00000142,2023-01-04 03:05:18,DEV_000522,1.111.112.145,229.44.230.192,53,ICMP,5088,5565,tor.exit.node,91.96,16509,0,0,NYC
IPDR_00000143,2023-01-04 03:32:27,DEV_000711,18.160.180.54,244.1.224.175,8080,UDP,15922,4124,amazon.com,144.77,32934,0,0,LA
IPDR_00000144,2023-01-04 03:41:59,DEV_000050,27.80.179.98,193.249.240.24,5432,UDP,126,170,amazon.com,72.86,0,0,0,BOS
IPDR_00000145,2023-01-04 03:46:44,DEV_000192,114.191.34.251,167.163.225.162,443,ICMP,3338,2066,google.com,305.31,8075,0,0,CHI
IPDR_00000146,2023-01-04 03:50:37,DEV_000540,12.60.149.128,82.167.27.109,443,UDP,522,383,api.service.io,241.77,16509,0,0,SEA
IPDR_00000147,2023-01-04 03:51:48,DEV_000937,49.235.229.4,92.146.38.242,53,TCP,924,57206,google.com,344.24,32934,0,0,NYC
IPDR_00000148,2023-01-04 04:04:34,DEV_001451,242.144.128.162,152.240.220.201,8080,UDP,510,11461,dark.xyz,14.7,15169,0,0,LA
IPDR_00000149,2023-01-04 05:15:24,DEV_001230,199.232.207.51,163.169.211.84,80,TCP,6529,47,cdn.net,672.95,32934,0,0,NYC
IPDR_00000150,2023-01-04 05:33:58,DEV_000146,75.207.45.162,43.162.35.225,80,ICMP,54653,2456,bank.com,581.4,8075,0,0,LA
IPDR_00000151,2023-01-04 05:48:29,DEV_001788,162.62.30.7,162.165.180.95,5432,UDP,43268,7025,cdn.net,76.04,15169,0,0,HOU
IPDR_00000152,2023-01-04 06:09:32,DEV_000164,240.215.246.239,38.63.127.195,3306,ICMP,13615,3903,dark.xyz,150.61,16509,0,0,BOS
IPDR_00000153,2023-01-04 06:18:01,DEV_000300,187.11.197.141,32.81.34.71,8080,UDP,76498,853,google.com,26.61,8075,0,0,MIA
IPDR_00000154,2023-01-04 07:02:36,DEV_001809,157.211.185.179,253.164.188.111,3306,UDP,2974,154235,cdn.net,191.08,15169,0,0,HOU
IPDR_00000155,2023-01-04 07:03:31,DEV_000692,142.149.203.202,149.20.224.176,3306,UDP,447,41041,dark.xyz,349.54,15169,0,0,CHI
IPDR_00000156,2023-01-04 09:00:21,DEV_000614,38.189.248.168,169.0.118.21,443,UDP,2090,86,tor.exit.node,641.57,16509,0,0,HOU
IPDR_00000157,2023-01-04 10:12:12,DEV_000662,87.66.78.113,39.154.18.11,443,UDP,7383,1135,dark.xyz,293.64,8075,0,0,HOU
IPDR_00000158,2023-01-04 11:07:58,DEV_001788,130.6.15.36,18.123.28.156,8080,UDP,28294,149,api.service.io,31.62,32934,0,0,CHI
IPDR_00000159,2023-01-04 12:38:08,DEV_000249,40.234.27.189,177.22.182.40,8080,TCP,40088,130,tor.exit.node,321.39,32934,0,0,MIA
IPDR_00000160,2023-01-04 14:36:30,DEV_001453,2.41.233.115,147.129.223.103,5432,TCP,90,1630,amazon.com,23.53,0,0,0,BOS
IPDR_00000161,2023-01-04 14:53:20,DEV_001869,79.118.42.172,161.216.212.118,53,ICMP,48,63,cdn.net,300.2,8075,0,0,LA
IPDR_00000162,2023-01-04 15:02:10,DEV_000183,229.56.192.211,79.178.141.164,80,ICMP,1783,646,amazon.com,236.86,8075,0,0,SEA
IPDR_00000163,2023-01-04 16:03:02,DEV_000820,189.194.11.202,251.244.167.121,53,UDP,20276,2958,dark.xyz,378.86,8075,0,0,NYC
IPDR_00000164,2023-01-04 17:18:01,DEV_001801,130.253.166.192,240.230.167.11,8080,ICMP,1227,2522,cdn.net,517.74,0,0,0,CHI
IPDR_00000165,2023-01-04 17:29:16,DEV_000124,150.194.220.225,200.4.52.44,53,TCP,1124,1003,api.service.io,52.95,0,0,0,SEA
IPDR_00000166,2023-01-04 17:53:46,DEV_000726,77.123.22.91,157.18.138.122,443,UDP,937,5108,amazon.com,167.83,8075,0,0,LA
IPDR_00000167,2023-01-04 17:56:28,DEV_000644,123.253.251.190,202.79.208.197,5432,UDP,1270,5596,cdn.net,703.32,15169,0,0,LA
IPDR_00000168,2023-01-04 18:21:27,DEV_000312,211.254.231.205,176.82.217.0,5432,TCP,6624,2815,bank.com,608.37,15169,0,0,LA
IPDR_00000169,2023-01-04 18:38:43,DEV_000620,9.15.228.33,50.107.237.196,5432,UDP,58,1296,api.service.io,770.8,16509,0,0,SEA
IPDR_00000170,2023-01-04 19:04:01,DEV_001631,88.68.4.74,154.169.67.217,3306,ICMP,20959,32178,amazon.com,36.91,0,0,0,LA
IPDR_00000171,2023-01-04 19:34:46,DEV_000942,219.234.239.114,165.99.79.202,3306,ICMP,12903,391,bank.com,111.82,0,0,0,CHI
IPDR_00000172,2023-01-04 19:54:12,DEV_001138,194.237.224.176,159.194.110.242,443,UDP,155,7912,tor.exit.node,78.14,0,0,0,SEA
IPDR_00000173,2023-01-04 20:56:20,DEV_001331,60.94.58.61,53.45.214.141,8080,ICMP,5137,1727,cdn.net,438.6,15169,0,0,SEA
IPDR_00000174,2023-01-04 21:08:19,DEV_000857,131.237.85.9,10.87.45.167,5432,UDP,6248,1011,google.com,93.76,0,0,0,SEA
IPDR_00000175,2023-01-04 22:48:32,DEV_001832,160.42.163.172,164.79.50.154,53,TCP,390,10435,api.service.io,334.36,16509,0,0,CHI
IPDR_00000176,2023-01-05 01:08:34,DEV_000577,246.36.112.233,4.162.232.52,22,UDP,1051,198,dark.xyz,281.57,16509,0,0,BOS
