CDR_ID,IPDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
CDR202600002530,,NO_MATCH,,0
CDR202600002539,,NO_MATCH,,0
CDR202600002561,,NO_MATCH,,0
CDR202600002604,,NO_MATCH,,0
CDR202600002671,,NO_MATCH,,0
CDR202600002677,,NO_MATCH,,0
CDR202600002707,,NO_MATCH,,0
CDR202600002738,,NO_MATCH,,0
CDR202600002777,,NO_MATCH,,0
CDR202600002855,,NO_MATCH,,0
CDR202600002929,,NO_MATCH,,0
CDR202600002997,,NO_MATCH,,0
CDR202600003029,,NO_MATCH,,0
CDR202600003141,,NO_MATCH,,0
CDR202600003145,,NO_MATCH,,0
CDR202600003236,,NO_MATCH,,0
CDR202600003260,,NO_MATCH,,0
CDR202600003329,,NO_MATCH,,0
CDR202600003359,,NO_MATCH,,0
CDR202600003387,,NO_MATCH,,0
CDR202600003420,,NO_MATCH,,0
CDR202600003742,,NO_MATCH,,0
CDR202600003743,,NO_MATCH,,0
CDR202600003792,,NO_MATCH,,0
CDR202600003822,,NO_MATCH,,0
CDR202600003893,,NO_MATCH,,0
CDR202600003932,,NO_MATCH,,0
CDR202600003934,,NO_MATCH,,0
CDR202600003957,,NO_MATCH,,0
CDR202600004025,,NO_MATCH,,0
CDR202600004059,,NO_MATCH,,0
CDR202600004067,,NO_MATCH,,0
CDR202600004112,,NO_MATCH,,0
CDR202600004131,,NO_MATCH,,0
CDR202600004198,,NO_MATCH,,0
CDR202600004246,,NO_MATCH,,0
CDR202600004266,,NO_MATCH,,0
CDR202600004281,,NO_MATCH,,0
CDR202600004343,,NO_MATCH,,0
CDR202600004396,,NO_MATCH,,0
CDR202600004431,,NO_MATCH,,0
CDR202600004482,,NO_MATCH,,0
CDR202600004492,,NO_MATCH,,0
CDR202600004558,,NO_MATCH,,0
CDR202600004577,,NO_MATCH,,0
CDR202600004588,,NO_MATCH,,0
CDR202600004631,,NO_MATCH,,0
CDR202600004636,,NO_MATCH,,0
CDR202600004637,,NO_MATCH,,0
CDR202600004695,,NO_MATCH,,0
CDR202600004766,,NO_MATCH,,0
CDR202600004781,,NO_MATCH,,0
CDR202600004858,,NO_MATCH,,0
CDR202600004865,,NO_MATCH,,0
CDR202600004867,,NO_MATCH,,0
CDR202600004870,,NO_MATCH,,0
CDR202600004947,,NO_MATCH,,0
CDR202600004958,,NO_MATCH,,0
CDR202600004977,,NO_MATCH,,0
CDR202600005033,,NO_MATCH,,0
CDR202600005108,,NO_MATCH,,0
CDR202600005113,,NO_MATCH,,0
CDR202600005127,,NO_MATCH,,0
CDR202600005130,,NO_MATCH,,0
CDR202600005176,,NO_MATCH,,0
CDR202600005401,,NO_MATCH,,0
CDR202600005447,,NO_MATCH,,0
CDR202600005514,,NO_MATCH,,0
CDR202600005578,,NO_MATCH,,0
CDR202600005595,,NO_MATCH,,0
CDR202600005636,,NO_MATCH,,0
CDR202600005802,,NO_MATCH,,0
CDR202600005823,,NO_MATCH,,0
CDR202600005896,,NO_MATCH,,0
CDR202600005914,,NO_MATCH,,0
CDR202600005994,,NO_MATCH,,0
CDR202600006070,,NO_MATCH,,0
CDR202600006073,,NO_MATCH,,0
CDR202600006092,,NO_MATCH,,0
CDR202600006112,,NO_MATCH,,0
CDR202600006183,,NO_MATCH,,0
CDR202600006206,,NO_MATCH,,0
CDR202600006254,,NO_MATCH,,0
CDR202600006310,,NO_MATCH,,0
CDR202600006320,,NO_MATCH,,0
CDR202600006335,,NO_MATCH,,0
CDR202600006338,,NO_MATCH,,0
CDR202600006359,,NO_MATCH,,0
CDR202600006398,,NO_MATCH,,0
CDR202600006416,,NO_MATCH,,0
CDR202600006442,,NO_MATCH,,0
CDR202600006471,,NO_MATCH,,0
CDR202600006570,,NO_MATCH,,0
CDR202600006578,,NO_MATCH,,0
CDR202600006619,,NO_MATCH,,0
CDR202600006681,,NO_MATCH,,0
CDR202600006715,,NO_MATCH,,0
CDR202600006748,,NO_MATCH,,0
CDR202600006764,,NO_MATCH,,0
CDR202600006836,,NO_MATCH,,0
CDR202600006861,,NO_MATCH,,0
CDR202600006873,,NO_MATCH,,0
CDR202600006973,,NO_MATCH,,0
CDR202600006977,,NO_MATCH,,0
CDR202600007016,,NO_MATCH,,0
CDR202600007031,,NO_MATCH,,0
CDR202600007091,,NO_MATCH,,0
CDR202600007097,,NO_MATCH,,0
CDR202600007108,,NO_MATCH,,0
CDR202600007110,,NO_MATCH,,0
CDR202600007199,,NO_MATCH,,0
CDR202600007315,,NO_MATCH,,0
CDR202600007369,,NO_MATCH,,0
CDR202600007438,,NO_MATCH,,0
CDR202600007485,,NO_MATCH,,0
CDR202600007545,,NO_MATCH,,0
CDR202600007550,,NO_MATCH,,0
CDR202600007584,,NO_MATCH,,0
CDR202600007619,,NO_MATCH,,0
CDR202600007723,,NO_MATCH,,0
CDR202600007752,,NO_MATCH,,0
CDR202600007794,,NO_MATCH,,0
CDR202600007899,,NO_MATCH,,0
CDR202600007932,,NO_MATCH,,0
CDR202600008039,,NO_MATCH,,0
CDR202600008103,,NO_MATCH,,0
CDR202600008115,,NO_MATCH,,0
CDR202600008135,,NO_MATCH,,0
CDR202600008157,,NO_MATCH,,0
CDR202600008211,,NO_MATCH,,0
CDR202600008259,,NO_MATCH,,0
CDR202600008314,,NO_MATCH,,0
CDR202600008449,,NO_MATCH,,0
CDR202600008492,,NO_MATCH,,0
CDR202600008571,,NO_MATCH,,0
CDR202600008572,,NO_MATCH,,0
CDR202600008622,,NO_MATCH,,0
CDR202600008626,,NO_MATCH,,0
CDR202600008697,,NO_MATCH,,0
CDR202600008699,,NO_MATCH,,0
CDR202600008735,,NO_MATCH,,0
CDR202600008739,,NO_MATCH,,0
CDR202600008764,,NO_MATCH,,0
CDR202600008765,,NO_MATCH,,0
CDR202600008885,,NO_MATCH,,0
CDR202600008903,,NO_MATCH,,0
CDR202600008904,,NO_MATCH,,0
CDR202600008947,,NO_MATCH,,0
CDR202600008984,,NO_MATCH,,0
CDR202600008989,,NO_MATCH,,0
CDR202600009044,,NO_MATCH,,0
CDR202600009069,,NO_MATCH,,0
CDR202600009091,,NO_MATCH,,0
CDR202600009094,,NO_MATCH,,0
CDR202600009106,,NO_MATCH,,0
CDR202600009161,,NO_MATCH,,0
CDR202600009178,,NO_MATCH,,0
CDR202600009221,,NO_MATCH,,0
CDR202600009233,,NO_MATCH,,0
CDR202600009286,,NO_MATCH,,0
CDR202600009290,,NO_MATCH,,0
CDR202600009308,,NO_MATCH,,0
CDR202600009323,,NO_MATCH,,0
CDR202600009328,,NO_MATCH,,0
CDR202600009361,,NO_MATCH,,0
CDR202600009485,,NO_MATCH,,0
CDR202600009495,,NO_MATCH,,0
CDR202600009513,,NO_MATCH,,0
CDR202600009536,,NO_MATCH,,0
CDR202600009564,,NO_MATCH,,0
CDR202600009652,,NO_MATCH,,0
CDR202600009670,,NO_MATCH,,0
CDR202600009723,,NO_MATCH,,0
CDR202600009756,,NO_MATCH,,0
CDR202600009807,,NO_MATCH,,0
CDR202600009829,,NO_MATCH,,0
CDR202600009830,,NO_MATCH,,0
CDR202600009832,,NO_MATCH,,0
CDR202600009848,,NO_MATCH,,0
CDR202600009906,,NO_MATCH,,0
CDR202600009992,,NO_MATCH,,0
CDR202600009997,,NO_MATCH,,0
CDR202600010077,,NO_MATCH,,0
CDR202600010144,,NO_MATCH,,0
CDR202600010157,,NO_MATCH,,0
CDR202600010230,,NO_MATCH,,0
CDR202600010234,,NO_MATCH,,0
CDR202600010243,,NO_MATCH,,0
CDR202600010252,,NO_MATCH,,0
CDR202600010255,,NO_MATCH,,0
CDR202600010376,,NO_MATCH,,0
CDR202600010469,,NO_MATCH,,0
CDR202600010493,,NO_MATCH,,0
CDR202600010548,,NO_MATCH,,0
CDR202600010555,,NO_MATCH,,0
CDR202600010569,,NO_MATCH,,0
CDR202600010674,,NO_MATCH,,0
CDR202600010714,,NO_MATCH,,0
CDR202600010885,,NO_MATCH,,0
CDR202600011025,,NO_MATCH,,0
CDR202600011111,,NO_MATCH,,0
CDR202600011193,,NO_MATCH,,0
CDR202600011216,,NO_MATCH,,0
CDR202600011238,,NO_MATCH,,0
CDR202600011266,,NO_MATCH,,0
CDR202600011298,,NO_MATCH,,0
CDR202600011304,,NO_MATCH,,0
CDR202600011312,,NO_MATCH,,0
CDR202600011338,,NO_MATCH,,0
CDR202600011364,,NO_MATCH,,0
CDR202600011399,,NO_MATCH,,0
CDR202600011429,,NO_MATCH,,0
CDR202600011475,,NO_MATCH,,0
CDR202600011495,,NO_MATCH,,0
CDR202600011518,,NO_MATCH,,0
CDR202600011613,,NO_MATCH,,0
CDR202600011689,,NO_MATCH,,0
CDR202600011775,,NO_MATCH,,0
CDR202600011843,,NO_MATCH,,0
CDR202600011866,,NO_MATCH,,0
CDR202600011897,,NO_MATCH,,0
CDR202600011916,,NO_MATCH,,0
CDR202600011927,,NO_MATCH,,0
CDR202600011967,,NO_MATCH,,0
CDR202600011992,,NO_MATCH,,0
CDR202600012007,,NO_MATCH,,0
CDR202600012014,,NO_MATCH,,0
CDR202600012021,,NO_MATCH,,0
CDR202600012030,,NO_MATCH,,0
CDR202600012033,,NO_MATCH,,0
CDR202600012054,,NO_MATCH,,0
CDR202600012073,,NO_MATCH,,0
CDR202600012115,,NO_MATCH,,0
CDR202600012127,,NO_MATCH,,0
CDR202600012142,,NO_MATCH,,0
CDR202600012201,,NO_MATCH,,0
CDR202600012246,,NO_MATCH,,0
CDR202600012331,,NO_MATCH,,0
CDR202600012336,,NO_MATCH,,0
CDR202600012410,,NO_MATCH,,0
CDR202600012418,,NO_MATCH,,0
CDR202600012434,,NO_MATCH,,0
CDR202600012614,,NO_MATCH,,0
CDR202600012723,,NO_MATCH,,0
CDR202600012869,,NO_MATCH,,0
CDR202600012913,,NO_MATCH,,0
CDR202600012968,,NO_MATCH,,0
CDR202600013074,,NO_MATCH,,0
CDR202600013108,,NO_MATCH,,0
CDR202600013143,,NO_MATCH,,0
CDR202600013151,,NO_MATCH,,0
CDR202600013161,,NO_MATCH,,0
CDR202600013176,,NO_MATCH,,0
CDR202600013211,,NO_MATCH,,0
CDR202600013264,,NO_MATCH,,0
CDR202600013428,,NO_MATCH,,0
CDR202600013540,,NO_MATCH,,0
CDR202600013542,,NO_MATCH,,0
CDR202600013561,,NO_MATCH,,0
CDR202600013568,,NO_MATCH,,0
CDR202600013573,,NO_MATCH,,0
CDR202600013585,,NO_MATCH,,0
CDR202600013652,,NO_MATCH,,0
CDR202600013719,,NO_MATCH,,0
CDR202600013745,,NO_MATCH,,0
CDR202600013801,,NO_MATCH,,0
CDR202600013933,,NO_MATCH,,0
CDR202600014047,,NO_MATCH,,0
CDR202600014096,,NO_MATCH,,0
CDR202600014109,,NO_MATCH,,0
CDR202600014144,,NO_MATCH,,0
CDR202600014162,,NO_MATCH,,0
CDR202600014242,,NO_MATCH,,0
CDR202600014268,,NO_MATCH,,0
CDR202600014341,,NO_MATCH,,0
CDR202600014354,,NO_MATCH,,0
CDR202600014369,,NO_MATCH,,0
CDR202600014395,,NO_MATCH,,0
CDR202600014402,,NO_MATCH,,0
CDR202600014627,,NO_MATCH,,0
CDR202600014700,,NO_MATCH,,0
CDR202600014701,,NO_MATCH,,0
CDR202600014767,,NO_MATCH,,0
CDR202600014779,,NO_MATCH,,0
CDR202600014926,,NO_MATCH,,0
CDR202600014949,,NO_MATCH,,0
CDR202600014981,,NO_MATCH,,0
CDR202600015019,,NO_MATCH,,0
CDR202600015032,,NO_MATCH,,0
CDR202600015070,,NO_MATCH,,0
CDR202600015110,,NO_MATCH,,0
CDR202600015165,,NO_MATCH,,0
CDR202600015172,,NO_MATCH,,0
CDR202600015191,,NO_MATCH,,0
CDR202600015199,,NO_MATCH,,0
CDR202600015230,,NO_MATCH,,0
CDR202600015307,,NO_MATCH,,0
CDR202600015348,,NO_MATCH,,0
CDR202600015369,,NO_MATCH,,0
CDR202600015373,,NO_MATCH,,0
CDR202600015453,,NO_MATCH,,0
CDR202600015457,,NO_MATCH,,0
CDR202600015476,,NO_MATCH,,0
CDR202600015481,,NO_MATCH,,0
CDR202600015578,,NO_MATCH,,0
CDR202600015590,,NO_MATCH,,0
CDR202600015679,,NO_MATCH,,0
CDR202600015855,,NO_MATCH,,0
CDR202600015887,,NO_MATCH,,0
CDR202600015921,,NO_MATCH,,0
CDR202600015967,,NO_MATCH,,0
CDR202600015980,,NO_MATCH,,0
CDR202600016009,,NO_MATCH,,0
CDR202600016044,,NO_MATCH,,0
CDR202600016068,,NO_MATCH,,0
CDR202600016090,,NO_MATCH,,0
CDR202600016113,,NO_MATCH,,0
CDR202600016120,,NO_MATCH,,0
CDR202600016204,,NO_MATCH,,0
CDR202600016268,,NO_MATCH,,0
CDR202600016415,,NO_MATCH,,0
CDR202600016418,,NO_MATCH,,0
CDR202600016457,,NO_MATCH,,0
CDR202600016490,,NO_MATCH,,0
CDR202600016516,,NO_MATCH,,0
CDR202600016564,,NO_MATCH,,0
CDR202600016589,,NO_MATCH,,0
CDR202600016648,,NO_MATCH,,0
CDR202600016724,,NO_MATCH,,0
CDR202600016739,,NO_MATCH,,0
CDR202600016748,,NO_MATCH,,0
CDR202600016755,,NO_MATCH,,0
CDR202600016828,,NO_MATCH,,0
CDR202600016885,,NO_MATCH,,0
CDR202600016888,,NO_MATCH,,0
CDR202600016922,,NO_MATCH,,0
CDR202600016926,,NO_MATCH,,0
CDR202600016936,,NO_MATCH,,0
CDR202600016962,,NO_MATCH,,0
CDR202600016985,,NO_MATCH,,0
CDR202600017077,,NO_MATCH,,0
CDR202600017104,,NO_MATCH,,0
CDR202600017115,,NO_MATCH,,0
CDR202600017125,,NO_MATCH,,0
CDR202600017188,,NO_MATCH,,0
CDR202600017195,,NO_MATCH,,0
CDR202600017244,,NO_MATCH,,0
CDR202600017277,,NO_MATCH,,0
CDR202600017427,,NO_MATCH,,0
CDR202600017512,,NO_MATCH,,0
CDR202600017590,,NO_MATCH,,0
CDR202600017672,,NO_MATCH,,0
CDR202600017790,,NO_MATCH,,0
CDR202600017806,,NO_MATCH,,0
CDR202600017847,,NO_MATCH,,0
CDR202600017867,,NO_MATCH,,0
CDR202600017869,,NO_MATCH,,0
CDR202600017873,,NO_MATCH,,0
CDR202600017878,,NO_MATCH,,0
CDR202600017889,,NO_MATCH,,0
CDR202600017909,,NO_MATCH,,0
CDR202600018045,,NO_MATCH,,0
CDR202600018047,,NO_MATCH,,0
CDR202600018075,,NO_MATCH,,0
CDR202600018197,,NO_MATCH,,0
CDR202600018267,,NO_MATCH,,0
CDR202600018297,,NO_MATCH,,0
CDR202600018439,,NO_MATCH,,0
CDR202600018529,,NO_MATCH,,0
CDR202600018640,,NO_MATCH,,0
CDR202600018648,,NO_MATCH,,0
CDR202600018651,,NO_MATCH,,0
CDR202600018672,,NO_MATCH,,0
CDR202600018685,,NO_MATCH,,0
CDR202600018717,,NO_MATCH,,0
CDR202600018731,,NO_MATCH,,0
CDR202600018851,,NO_MATCH,,0
CDR202600018942,,NO_MATCH,,0
CDR202600018958,,NO_MATCH,,0
CDR202600019066,,NO_MATCH,,0
CDR202600019090,,NO_MATCH,,0
CDR202600019112,,NO_MATCH,,0
CDR202600019167,,NO_MATCH,,0
CDR202600019210,,NO_MATCH,,0
CDR202600019229,,NO_MATCH,,0
CDR202600019232,,NO_MATCH,,0
CDR202600019244,,NO_MATCH,,0
CDR202600019275,,NO_MATCH,,0
CDR202600019298,,NO_MATCH,,0
CDR202600019358,,NO_MATCH,,0
CDR202600019449,,NO_MATCH,,0
CDR202600019474,,NO_MATCH,,0
CDR202600019477,,NO_MATCH,,0
CDR202600019546,,NO_MATCH,,0
CDR202600019574,,NO_MATCH,,0
CDR202600019779,,NO_MATCH,,0
CDR202600019781,,NO_MATCH,,0
CDR202600019787,,NO_MATCH,,0
CDR202600019791,,NO_MATCH,,0
CDR202600019854,,NO_MATCH,,0
CDR202600019914,,NO_MATCH,,0
CDR202600019939,,NO_MATCH,,0
CDR202600019942,,NO_MATCH,,0
CDR202600020058,,NO_MATCH,,0
CDR202600020083,,NO_MATCH,,0
CDR202600020108,,NO_MATCH,,0
CDR202600020129,,NO_MATCH,,0
CDR202600020332,,NO_MATCH,,0
CDR202600020342,,NO_MATCH,,0
CDR202600020409,,NO_MATCH,,0
CDR202600020417,,NO_MATCH,,0
CDR202600020524,,NO_MATCH,,0
CDR202600020543,,NO_MATCH,,0
CDR202600020585,,NO_MATCH,,0
CDR202600020602,,NO_MATCH,,0
CDR202600020612,,NO_MATCH,,0
CDR202600020686,,NO_MATCH,,0
CDR202600020737,,NO_MATCH,,0
CDR202600020778,,NO_MATCH,,0
CDR202600020799,,NO_MATCH,,0
CDR202600020811,,NO_MATCH,,0
CDR202600020818,,NO_MATCH,,0
CDR202600020901,,NO_MATCH,,0
CDR202600020921,,NO_MATCH,,0
CDR202600020936,,NO_MATCH,,0
CDR202600020953,,NO_MATCH,,0
CDR202600020961,,NO_MATCH,,0
CDR202600021130,,NO_MATCH,,0
CDR202600021190,,NO_MATCH,,0
CDR202600021222,,NO_MATCH,,0
CDR202600021225,,NO_MATCH,,0
CDR202600021256,,NO_MATCH,,0
CDR202600021258,,NO_MATCH,,0
CDR202600021292,,NO_MATCH,,0
CDR202600021324,,NO_MATCH,,0
CDR202600021343,,NO_MATCH,,0
CDR202600021392,,NO_MATCH,,0
CDR202600021415,,NO_MATCH,,0
CDR202600021507,,NO_MATCH,,0
CDR202600021536,,NO_MATCH,,0
CDR202600021621,,NO_MATCH,,0
CDR202600021720,,NO_MATCH,,0
CDR202600021742,,NO_MATCH,,0
CDR202600021763,,NO_MATCH,,0
CDR202600021848,,NO_MATCH,,0
CDR202600021854,,NO_MATCH,,0
CDR202600021855,,NO_MATCH,,0
CDR202600021866,,NO_MATCH,,0
CDR202600021936,,NO_MATCH,,0
CDR202600021949,,NO_MATCH,,0
CDR202600021997,,NO_MATCH,,0
CDR202600022056,,NO_MATCH,,0
CDR202600022120,,NO_MATCH,,0
CDR202600022122,,NO_MATCH,,0
CDR202600022239,,NO_MATCH,,0
CDR202600022292,,NO_MATCH,,0
CDR202600022390,,NO_MATCH,,0
CDR202600022423,,NO_MATCH,,0
CDR202600022458,,NO_MATCH,,0
CDR202600022472,,NO_MATCH,,0
CDR202600022537,,NO_MATCH,,0
CDR202600022573,,NO_MATCH,,0
CDR202600022595,,NO_MATCH,,0
CDR202600022624,,NO_MATCH,,0
CDR202600022630,,NO_MATCH,,0
CDR202600022914,,NO_MATCH,,0
CDR202600022938,,NO_MATCH,,0
CDR202600022990,,NO_MATCH,,0
CDR202600023101,,NO_MATCH,,0
CDR202600023129,,NO_MATCH,,0
CDR202600023179,,NO_MATCH,,0
CDR202600023187,,NO_MATCH,,0
CDR202600023512,,NO_MATCH,,0
CDR202600023538,,NO_MATCH,,0
CDR202600023568,,NO_MATCH,,0
CDR202600023654,,NO_MATCH,,0
CDR202600023740,,NO_MATCH,,0
CDR202600023823,,NO_MATCH,,0
CDR202600023849,,NO_MATCH,,0
CDR202600023877,,NO_MATCH,,0
CDR202600023927,,NO_MATCH,,0
CDR202600023937,,NO_MATCH,,0
CDR202600023952,,NO_MATCH,,0
CDR202600023963,,NO_MATCH,,0
CDR202600023977,,NO_MATCH,,0
CDR202600023980,,NO_MATCH,,0
CDR202600024073,,NO_MATCH,,0
CDR202600024093,,NO_MATCH,,0
CDR202600024122,,NO_MATCH,,0
CDR202600024183,,NO_MATCH,,0
CDR202600024195,,NO_MATCH,,0
CDR202600024323,,NO_MATCH,,0
CDR202600024367,,NO_MATCH,,0
CDR202600024389,,NO_MATCH,,0
CDR202600024412,,NO_MATCH,,0
CDR202600024432,,NO_MATCH,,0
CDR202600024496,,NO_MATCH,,0
CDR202600024566,,NO_MATCH,,0
CDR202600024634,,NO_MATCH,,0
CDR202600024702,,NO_MATCH,,0
CDR202600024755,,NO_MATCH,,0
CDR202600024859,,NO_MATCH,,0
CDR202600024891,,NO_MATCH,,0
CDR202600025009,,NO_MATCH,,0
CDR202600025061,,NO_MATCH,,0
CDR202600025096,,NO_MATCH,,0
CDR202600025245,,NO_MATCH,,0
CDR202600025272,,NO_MATCH,,0
CDR202600025314,,NO_MATCH,,0
CDR202600025498,,NO_MATCH,,0
CDR202600025603,,NO_MATCH,,0
CDR202600025607,,NO_MATCH,,0
CDR202600025643,,NO_MATCH,,0
CDR202600025730,,NO_MATCH,,0
CDR202600025743,,NO_MATCH,,0
CDR202600025751,,NO_MATCH,,0
CDR202600025755,,NO_MATCH,,0
CDR202600025815,,NO_MATCH,,0
CDR202600025852,,NO_MATCH,,0
CDR202600025868,,NO_MATCH,,0
CDR202600025891,,NO_MATCH,,0
CDR202600025970,,NO_MATCH,,0
CDR202600025974,,NO_MATCH,,0
CDR202600025992,,NO_MATCH,,0
CDR202600026041,,NO_MATCH,,0
CDR202600026271,,NO_MATCH,,0
CDR202600026355,,NO_MATCH,,0
CDR202600026426,,NO_MATCH,,0
CDR202600026562,,NO_MATCH,,0
CDR202600026601,,NO_MATCH,,0
CDR202600026672,,NO_MATCH,,0
CDR202600026717,,NO_MATCH,,0
CDR202600026720,,NO_MATCH,,0
CDR202600026751,,NO_MATCH,,0
CDR202600026803,,NO_MATCH,,0
CDR202600026820,,NO_MATCH,,0
CDR202600026835,,NO_MATCH,,0
CDR202600026868,,NO_MATCH,,0
CDR202600026916,,NO_MATCH,,0
CDR202600027078,,NO_MATCH,,0
CDR202600027107,,NO_MATCH,,0
CDR202600027118,,NO_MATCH,,0
CDR202600027121,,NO_MATCH,,0
CDR202600027125,,NO_MATCH,,0
CDR202600027246,,NO_MATCH,,0
CDR202600027354,,NO_MATCH,,0
CDR202600027404,,NO_MATCH,,0
CDR202600027444,,NO_MATCH,,0
CDR202600027480,,NO_MATCH,,0
CDR202600027510,,NO_MATCH,,0
CDR202600027517,,NO_MATCH,,0
CDR202600027604,,NO_MATCH,,0
CDR202600027643,,NO_MATCH,,0
CDR202600027655,,NO_MATCH,,0
CDR202600027698,,NO_MATCH,,0
CDR202600027757,,NO_MATCH,,0
CDR202600027802,,NO_MATCH,,0
CDR202600027817,,NO_MATCH,,0
CDR202600027963,,NO_MATCH,,0
CDR202600028000,,NO_MATCH,,0
CDR202600028110,,NO_MATCH,,0
CDR202600028251,,NO_MATCH,,0
CDR202600028317,,NO_MATCH,,0
CDR202600028334,,NO_MATCH,,0
CDR202600028380,,NO_MATCH,,0
CDR202600028535,,NO_MATCH,,0
CDR202600028617,,NO_MATCH,,0
CDR202600028627,,NO_MATCH,,0
CDR202600028712,,NO_MATCH,,0
CDR202600028745,,NO_MATCH,,0
CDR202600028834,,NO_MATCH,,0
CDR202600029007,,NO_MATCH,,0
CDR202600029066,,NO_MATCH,,0
CDR202600029077,,NO_MATCH,,0
CDR202600029087,,NO_MATCH,,0
CDR202600029131,,NO_MATCH,,0
CDR202600029160,,NO_MATCH,,0
CDR202600029240,,NO_MATCH,,0
CDR202600029270,,NO_MATCH,,0
CDR202600029314,,NO_MATCH,,0
CDR202600029319,,NO_MATCH,,0
CDR202600029388,,NO_MATCH,,0
CDR202600029398,,NO_MATCH,,0
CDR202600029400,,NO_MATCH,,0
CDR202600029481,,NO_MATCH,,0
CDR202600029540,,NO_MATCH,,0
CDR202600029547,,NO_MATCH,,0
CDR202600029573,,NO_MATCH,,0
CDR202600029579,,NO_MATCH,,0
CDR202600029607,,NO_MATCH,,0
CDR202600029615,,NO_MATCH,,0
CDR202600029634,,NO_MATCH,,0
CDR202600029645,,NO_MATCH,,0
CDR202600029709,,NO_MATCH,,0
CDR202600029916,,NO_MATCH,,0
CDR202600029974,,NO_MATCH,,0
CDR202600029975,,NO_MATCH,,0
CDR202600030062,,NO_MATCH,,0
CDR202600030064,,NO_MATCH,,0
CDR202600030133,,NO_MATCH,,0
CDR202600030150,,NO_MATCH,,0
CDR202600030159,,NO_MATCH,,0
CDR202600030220,,NO_MATCH,,0
CDR202600030269,,NO_MATCH,,0
CDR202600030327,,NO_MATCH,,0
CDR202600030372,,NO_MATCH,,0
CDR202600030425,,NO_MATCH,,0
CDR202600030455,,NO_MATCH,,0
CDR202600030577,,NO_MATCH,,0
CDR202600030580,,NO_MATCH,,0
CDR202600030619,,NO_MATCH,,0
CDR202600030770,,NO_MATCH,,0
CDR202600030783,,NO_MATCH,,0
CDR202600030865,,NO_MATCH,,0
CDR202600030914,,NO_MATCH,,0
CDR202600030932,,NO_MATCH,,0
CDR202600030937,,NO_MATCH,,0
CDR202600030954,,NO_MATCH,,0
CDR202600031048,,NO_MATCH,,0
CDR202600031139,,NO_MATCH,,0
CDR202600031148,,NO_MATCH,,0
CDR202600031251,,NO_MATCH,,0
CDR202600031272,,NO_MATCH,,0
CDR202600031367,,NO_MATCH,,0
CDR202600031469,,NO_MATCH,,0
CDR202600031529,,NO_MATCH,,0
CDR202600031591,,NO_MATCH,,0
CDR202600031649,,NO_MATCH,,0
CDR202600031660,,NO_MATCH,,0
CDR202600031751,,NO_MATCH,,0
CDR202600031776,,NO_MATCH,,0
CDR202600031783,,NO_MATCH,,0
CDR202600031817,,NO_MATCH,,0
CDR202600031886,,NO_MATCH,,0
CDR202600031915,,NO_MATCH,,0
CDR202600031972,,NO_MATCH,,0
CDR202600031999,,NO_MATCH,,0
CDR202600032028,,NO_MATCH,,0
CDR202600032058,,NO_MATCH,,0
CDR202600032066,,NO_MATCH,,0
